name,city,address,region,is_active,latitude,longitude,source_url,banki_office_id
Сбербанк — Дополнительный офис №8047/0320,Новосибирск,"г Новосибирск, ул Ленина, д 59",Новосибирская область,true,55.033516,82.900365,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290266
Сбербанк — Дополнительный офис №8047/0321,Новосибирск,"г Новосибирск, ул Дуси Ковальчук, д 75",Новосибирская область,true,55.052773,82.89429,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290267
Сбербанк — Дополнительный офис №8047/0323,Новосибирск,"г Новосибирск, ул Учительская, д 24",Новосибирская область,true,55.078858,82.969608,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290268
Сбербанк — Дополнительный офис №8047/0327,Новосибирск,"г Новосибирск, ул Кубовая, д 108",Новосибирская область,true,55.129927,82.893754,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290269
Сбербанк — Дополнительный офис №8047/0329,Новосибирск,"г Новосибирск, ул Дуси Ковальчук, д 394",Новосибирская область,true,55.064652,82.92667,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290270
Сбербанк — Дополнительный офис №8047/0331,Новосибирск,"г Новосибирск, ул Лейтенанта Амосова, д 77",Новосибирская область,true,55.160594,82.958694,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290271
Сбербанк — Дополнительный офис №8047/0333,Новосибирск,"г Новосибирск, ул Магистральная, д 7",Новосибирская область,true,55.162078,82.980229,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290272
Сбербанк — Дополнительный офис №8047/0334,Новосибирск,"г Новосибирск, ул Рассветная, д 10",Новосибирская область,true,55.109605,82.975089,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290273
Сбербанк — Дополнительный офис №8047/0335,Новосибирск,"г Новосибирск, ул Кропоткина, д 118",Новосибирская область,true,55.055907,82.929824,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290274
Сбербанк — Дополнительный офис №8047/0346,Новосибирск,"г Новосибирск, пр-кт Красный, д 88",Новосибирская область,true,55.050737,82.915466,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290276
Сбербанк — Дополнительный офис №8047/0347,Новосибирск,"г Новосибирск, ул Крылова, д 29",Новосибирская область,true,55.041831,82.928471,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290277
Сбербанк — Дополнительный офис №8047/0350,Новосибирск,"г Новосибирск, пр-кт Дзержинского, д 30/1",Новосибирская область,true,55.056223,82.976619,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290278
Сбербанк — Дополнительный офис №8047/0353,Новосибирск,"г Новосибирск, ул Бориса Богаткова, д 262",Новосибирская область,true,55.040449,82.982376,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290279
Сбербанк — Дополнительный офис №8047/0354,Новосибирск,"г Новосибирск, ул Бориса Богаткова, д 208/1",Новосибирская область,true,55.036085,82.976428,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290280
Сбербанк — Дополнительный офис №8047/0360,Новосибирск,"г Новосибирск, ул Кирова, д 76",Новосибирская область,true,55.016901,82.943054,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290281
Сбербанк — Дополнительный офис №8047/0361,Новосибирск,"г Новосибирск, ул Героев Революции, д 10",Новосибирская область,true,54.973445,83.098599,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290282
Сбербанк — Дополнительный офис №8047/0364,Новосибирск,"г Новосибирск, ул Ученическая, д 2/1",Новосибирская область,true,54.942212,83.128347,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290284
Сбербанк — Дополнительный офис №8047/0368,Новосибирск,"г Новосибирск, ул Лазурная, д 17",Новосибирская область,true,55.032327,83.01313,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290285
Сбербанк — Дополнительный офис №8047/0370,Новосибирск,"г Новосибирск, ул Бориса Богаткова, д 206А",Новосибирская область,true,55.032952,82.972289,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290286
Сбербанк — Дополнительный офис №8047/0374,Новосибирск,"г Новосибирск, ул Выборная, д 125/1",Новосибирская область,true,55.003438,83.021286,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290287
Сбербанк — Дополнительный офис №8047/0375,Новосибирск,"г Новосибирск, ш Гусинобродское, д 31/1",Новосибирская область,true,55.038978,83.014323,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290288
Сбербанк — Дополнительный офис №8047/0585,Новосибирск,"г Новосибирск, ул Большевистская, д 151",Новосибирская область,true,54.996783,82.966672,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290421
Сбербанк — Дополнительный офис №8047/0587,Новосибирск,"г Новосибирск, ул Мичурина, д 23",Новосибирская область,true,55.041805,82.921032,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290422
Сбербанк — Дополнительный офис №8047/0590,Новосибирск,"г Новосибирск, пр-кт Карла Маркса, д 22",Новосибирская область,true,54.989026,82.906618,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290423
Сбербанк — Дополнительный офис №8047/0596,Новосибирск,"г Новосибирск, ул Кирова, д 108",Новосибирская область,true,55.012788,82.952419,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290424
Сбербанк — Дополнительный офис №8047/0597,Новосибирск,"г Новосибирск, ул Гребенщикова, д 8",Новосибирская область,true,55.110125,82.942033,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290425
Сбербанк — Дополнительный офис №8047/0598,Новосибирск,"г Новосибирск, мкр Горский, д 66",Новосибирская область,true,54.99317,82.891927,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290426
Сбербанк — Дополнительный офис №8047/0599,Новосибирск,"г Новосибирск, ул Серебренниковская, д 20",Новосибирская область,true,55.02458,82.92651,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290427
Сбербанк — Дополнительный офис №8047/0603,Новосибирск,"г Новосибирск, ул Кошурникова, д 8/1",Новосибирская область,true,55.042966,82.952865,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290428
Сбербанк — Дополнительный офис №8047/0611,Новосибирск,"г Новосибирск, ул Богдана Хмельницкого, д 11",Новосибирская область,true,55.068481,82.93912,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290429
Сбербанк — Дополнительный офис №8047/0612,Новосибирск,"г Новосибирск, ул Сибиряков-Гвардейцев, зд 62",Новосибирская область,true,54.938745,82.896398,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13290430
Сбербанк — СберПервый,Новосибирск,"г Новосибирск, пр-кт Димитрова, зд 2",Новосибирская область,true,55.02796,82.90684,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13326633
Сбербанк — СберПервый,Новосибирск,"г Новосибирск, ул Сибревкома, д 14",Новосибирская область,true,55.019915,82.925942,https://www.banki.ru/banks/bank/sberbank/branches/novosibirsk/,13326634
Сбербанк — Дополнительный офис №8047/0539,Новый Шарап,"Новосибирская обл, Ордынский р-н, д Новый Шарап, ул Березовая, д 19",Новосибирская область,true,54.407816,82.033936,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/novyiy_sharap/,13290394
Сбербанк — Дополнительный офис №8047/0283,Обь,"Новосибирская обл, г Обь, ул М.Горького, д 3/1",Новосибирская область,true,54.990474,82.710664,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/ob~/,13290243
Сбербанк — Дополнительный офис №8047/0310,Обь,"Новосибирская обл, г Обь, ул ЖКО Аэропорта, к 2А",Новосибирская область,true,54.995411,82.692042,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/ob~/,13290261
Сбербанк — Дополнительный офис №8047/0440,Озеро-Карачи,"Новосибирская обл, Чановский р-н, п Озеро-Карачи, ул Школьная, д 32",Новосибирская область,true,55.34924,76.96442,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/ozero-karachi/,13290330
Сбербанк — Дополнительный офис №8047/0437,Октябрьский,"Новосибирская обл, Усть-Таркский р-н, п Октябрьский, ул Центральная, д 4",Новосибирская область,true,55.94175,76.135833,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/oktyabr~skiy_(ust~-tarkskiy_r-n)/,13290327
Сбербанк — Дополнительный офис №8047/0541,Октябрьский,"Новосибирская обл, Краснозерский р-н, п Октябрьский, ул Советская, д 25",Новосибирская область,true,53.958317,79.638999,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/oktyabr~skiy_(krasnozerskiy_r-n)/,13290396
Сбербанк — Дополнительный офис №8047/0458,Октябрьское,"Новосибирская обл, Карасукский р-н, с Октябрьское, ул Ленина, д 64",Новосибирская область,true,53.514568,77.807614,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/oktyabr~skoe/,13290341
Сбербанк — Дополнительный офис №8047/0520,Ордынское,"Новосибирская обл, рп Ордынское, пр-кт Ленина, д 26",Новосибирская область,true,54.366891,81.905552,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/ordyinskoe/,13290380
Сбербанк — Дополнительный офис №8047/0543,Орехов Лог,"Новосибирская обл, Краснозерский р-н, с Орехов Лог, ул Ленина, д 16",Новосибирская область,true,53.840928,79.38507,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/orehov_log/,13290398
Сбербанк — Дополнительный офис №8047/0429,Павловка,"Новосибирская обл, Чистоозерный р-н, с Павловка, ул Проселочная, зд 8",Новосибирская область,true,54.490949,76.219619,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/pavlovka_(chistoozernyiy_r-n)/,13290323
Сбербанк — Дополнительный офис №8047/0467,Палецкое,"Новосибирская обл, Баганский р-н, с Палецкое, ул Октябрьская, д 18",Новосибирская область,true,54.119714,78.150151,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/paletsskoe/,13290347
Сбербанк — Дополнительный офис №8047/0521,Петровский,"Новосибирская обл, Ордынский р-н, п Петровский, ул Октябрьская, д 57",Новосибирская область,true,54.523919,81.744102,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/petrovskiy_(ordyinskiy_r-n)/,13290381
Сбербанк — Дополнительный офис №8047/0450,Петропавловка 2-я,"Новосибирская обл, Венгеровский р-н, с Петропавловка 2-я, ул Барбашова, д 34",Новосибирская область,true,55.97878,76.556575,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/petropavlovka_2-ya/,13290335
Сбербанк — Дополнительный офис №8047/0297,Пихтовка,"Новосибирская обл, Колыванский р-н, с Пихтовка, ул Калинина, д 10",Новосибирская область,true,55.995537,82.711545,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/pihtovka/,13290254
Сбербанк — Дополнительный офис №8047/0482,Пойменное,"Новосибирская обл, Тогучинский р-н, с Пойменное, ул Логовая, д 2",Новосибирская область,true,55.057299,84.423396,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/poymennoe/,13290357
Сбербанк — Дополнительный офис №8047/0538,Половинное,"Новосибирская обл, Краснозерский р-н, с Половинное, ул Центральная, д 20",Новосибирская область,true,53.75779,79.242957,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/polovinnoe/,13290393
Сбербанк — Дополнительный офис №8047/0542,Полойка,"Новосибирская обл, Краснозерский р-н, с Полойка, ул Советская, д 21",Новосибирская область,true,54.195689,79.328144,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/poloyka/,13290397
Сбербанк — Дополнительный офис №8047/0402,поселок при станции Безменово,"Новосибирская обл, Черепановский р-н, ж/д_ст Безменово, ул Майская, д 8",Новосибирская область,true,54.081305,83.395452,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/poselok_pri_stantssii_bezmenovo/,13290307
Сбербанк — Дополнительный офис №8047/0504,Прокудское,"Новосибирская обл, Коченевский р-н, с Прокудское, ул Есенина, зд 1А",Новосибирская область,true,55.011423,82.467156,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/prokudskoe/,13290372
Сбербанк — Дополнительный офис №8047/0528,Пролетарский,"Новосибирская обл, Ордынский р-н, п Пролетарский, ул Ленина, д 7",Новосибирская область,true,54.384168,81.157286,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/proletarskiy/,13290387
Сбербанк — Дополнительный офис №8047/0551,Решеты,"Новосибирская обл, Кочковский р-н, с Решеты, ул Комарова, д 21",Новосибирская область,true,54.216455,80.218592,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/resshetyi/,13290403
Сбербанк — Дополнительный офис №8047/0582,Северное,"Новосибирская обл, с Северное, ул Чкалова, д 4",Новосибирская область,true,56.352467,78.362162,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/severnoe/,13290420
Сбербанк — Дополнительный офис №8047/0470,Советский,"Новосибирская обл, Купинский р-н, п Советский, ул Гагарина, д 6",Новосибирская область,true,54.030426,77.031005,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/sovetskiy_(kupinskiy_r-n)/,13290350
Сбербанк — Дополнительный офис №8047/0556,Согорное,"Новосибирская обл, Доволенский р-н, с Согорное, ул Садовая, д 73",Новосибирская область,true,54.297171,79.949917,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/sogornoe/,13290407
Сбербанк — Дополнительный офис №8047/0491,Сокур,"Новосибирская обл, Мошковский р-н, с Сокур, кв-л 1, д 9",Новосибирская область,true,55.200809,83.291857,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/sokur/,13290364
Сбербанк — Дополнительный офис №8047/0490,Станционно-Ояшинский,"Новосибирская обл, Мошковский р-н, рп Станционно-Ояшинский, ул Октябрьская, д 8",Новосибирская область,true,55.46851,83.825276,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/stantssionno-oyasshinskiy/,13290363
Сбербанк — Дополнительный офис №8047/0496,Станция Дупленская,"Новосибирская обл, Коченевский р-н, ст Дупленская, ул Садовая, д 27",Новосибирская область,true,55.09115,81.622151,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/stantssiya_duplenskaya/,13290366
Сбербанк — Дополнительный офис №8047/0382,станция Евсино,"Новосибирская обл, Искитимский р-н, ст Евсино, ул Гагарина, зд 38А",Новосибирская область,true,54.509936,83.340054,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/stantssiya_evsino/,13290294
Сбербанк — Дополнительный офис №8047/0336,Станция Мочище,"Новосибирская обл, Новосибирский р-н, ст Мочище, ул Линейная, д 68",Новосибирская область,true,55.15696,83.117538,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/stantssiya_mochissche/,13290275
Сбербанк — Дополнительный офис №8047/0443,Старые Карачи,"Новосибирская обл, Чановский р-н, с Старые Карачи, ул Центральная, д 78В",Новосибирская область,true,55.497664,77.050649,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/staryie_karachi/,13290332
Сбербанк — Дополнительный офис №8047/0457,Студеное,"Новосибирская обл, Карасукский р-н, с Студеное, ул 35 лет Победы, зд 18А",Новосибирская область,true,53.615091,77.524947,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/studenoe/,13290340
Сбербанк — Дополнительный офис №8047/0394,Сузун,"Новосибирская обл, рп Сузун, ул Горького, д 80",Новосибирская область,true,53.776601,82.319277,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/suzun/,13290302
Сбербанк — Дополнительный офис №8047/0430,Табулга,"Новосибирская обл, Чистоозерный р-н, п Табулга, ул Школьная, д 40",Новосибирская область,true,54.905122,76.336918,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/tabulga/,13290324
Сбербанк — Дополнительный офис №8047/0415,Татарск,"Новосибирская обл, Татарский р-н, г Татарск, ул Закриевского, д 115",Новосибирская область,true,55.217533,75.973882,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/tatarsk/,13290315
Сбербанк — Дополнительный офис №8047/0438,Татарск,"Новосибирская обл, Татарский р-н, г Татарск, ул Закриевского, д 9",Новосибирская область,true,55.223192,75.98711,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/tatarsk/,13290328
Сбербанк — Дополнительный офис №8047/0489,Ташара,"Новосибирская обл, Мошковский р-н, с Ташара, ул Декабристов, д 5",Новосибирская область,true,55.521575,83.50794,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/tasshara/,13290362
Сбербанк — Дополнительный офис №8047/0451,Тебисское,"Новосибирская обл, Чановский р-н, с Тебисское, ул 60 лет Октября, д 9",Новосибирская область,true,55.343333,77.462459,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/tebisskoe/,13290336
Сбербанк — Дополнительный офис №8047/0474,Тогучин,"Новосибирская обл, г Тогучин, ул Ленина, зд 3Б",Новосибирская область,true,55.236911,84.402321,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/toguchin/,13290351
Сбербанк — Дополнительный офис №8047/0555,Травное,"Новосибирская обл, Доволенский р-н, с Травное, ул Юбилейная, д 48",Новосибирская область,true,54.244337,79.61783,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/travnoe/,13290406
Сбербанк — Дополнительный офис №8047/0516,Убинское,"Новосибирская обл, с Убинское, ул Ленина, д 11",Новосибирская область,true,55.306081,79.678293,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/ubinskoe/,13290378
Сбербанк — Дополнительный офис №8047/0419,Увальское,"Новосибирская обл, Татарский р-н, с Увальское, ул Школьная, д 4А",Новосибирская область,true,55.474127,75.370735,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/uval~skoe/,13290317
Сбербанк — Дополнительный офис №8047/0507,Ужаниха,"Новосибирская обл, Чулымский р-н, с Ужаниха, ул Гриценко, д 12",Новосибирская область,true,54.672549,81.030967,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/uzhaniha/,13290374
Сбербанк — Дополнительный офис №8047/0380,Улыбино,"Новосибирская обл, Искитимский р-н, с Улыбино, ул Первомайская, д 40",Новосибирская область,true,54.577007,82.928281,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/ulyibino/,13290292
Сбербанк — Дополнительный офис №8047/0433,Усть-Тарка,"Новосибирская обл, Усть-Таркский р-н, с Усть-Тарка, ул Дзержинского, д 1/3",Новосибирская область,true,55.56291,75.703312,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/ust~-tarka/,13290325
Сбербанк — Дополнительный офис №8047/0561,Филиппово,"Новосибирская обл, Ордынский р-н, с Филиппово, ул Советская, д 44",Новосибирская область,true,54.320541,81.528149,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/filippovo/,13290410
Сбербанк — Дополнительный офис №8047/0463,Хорошее,"Новосибирская обл, Карасукский р-н, с Хорошее, ул Островского, стр 21",Новосибирская область,true,53.586039,78.49911,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/horosshee/,13290345
Сбербанк — Дополнительный офис №8047/0499,Целинное,"Новосибирская обл, Коченевский р-н, с Целинное, ул Центральная, д 8",Новосибирская область,true,54.80846,81.994612,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/tselinnoe/,13290369
Сбербанк — Дополнительный офис №8047/0439,Чаны,"Новосибирская обл, рп Чаны, ул Ленина, д 186А",Новосибирская область,true,55.311903,76.770477,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chanyi/,13290329
Сбербанк — Дополнительный офис №8047/0393,Черепаново,"Новосибирская обл, г Черепаново, ул Кирова, зд 4Б",Новосибирская область,true,54.226354,83.368281,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/cherepanovo/,13290301
Сбербанк — Дополнительный офис №8047/0459,Чернокурья,"Новосибирская обл, Карасукский р-н, с Чернокурья, ул Центральная, д 55",Новосибирская область,true,53.848467,78.374607,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chernokur~ya/,13290342
Сбербанк — Дополнительный офис №8047/0377,Чернореченский,"Новосибирская обл, Искитимский р-н, п Чернореченский, ул Кооперативная, д 1",Новосибирская область,true,54.652372,83.280207,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chernorechenskiy/,13290290
Сбербанк — Дополнительный офис №8047/0497,Чик,"Новосибирская обл, Коченевский р-н, рп Чик, ул Квартал 1, д 6",Новосибирская область,true,54.992069,82.438501,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chik/,13290367
Сбербанк — Дополнительный офис №8047/0560,Чингис,"Новосибирская обл, Ордынский р-н, с Чингис, ул Школьная, д 23",Новосибирская область,true,54.126595,81.624394,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chingis/,13290409
Сбербанк — Дополнительный офис №8047/0426,Чистоозерное,"Новосибирская обл, рп Чистоозерное, ул Зонова, д 16",Новосибирская область,true,54.708097,76.572889,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chistoozernoe/,13290321
Сбербанк — Дополнительный офис №8047/0505,Чулым,"Новосибирская обл, г Чулым, ул Ленина, д 34",Новосибирская область,true,55.091649,80.969127,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chulyim/,13290373
Сбербанк — Дополнительный офис №8047/0580,Чулым,"Новосибирская обл, Здвинский р-н, с Чулым, ул Чулымская, д 6",Новосибирская область,true,54.562946,78.331629,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chulyim_(zdvinskiy_r-n)/,13290419
Сбербанк — Дополнительный офис №8047/0567,Чумаково,"Новосибирская обл, Куйбышевский р-н, с Чумаково, ул Матросова, зд 63",Новосибирская область,true,55.687041,79.054025,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/chumakovo/,13290412
Сбербанк — Дополнительный офис №8047/0501,Шагалово,"Новосибирская обл, Коченевский р-н, с Шагалово, ул Центральная, д 10/3",Новосибирская область,true,54.912866,82.219963,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/shagalovo/,13290370
Сбербанк — Дополнительный офис №8047/0478,Шахта,"Новосибирская обл, Тогучинский р-н, п Шахта, ул Юбилейная, д 27",Новосибирская область,true,55.095788,84.748648,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/shahta/,13290354
Сбербанк — Дополнительный офис №8047/0408,Шипуново,"Новосибирская обл, Сузунский р-н, с Шипуново, ул Юбилейная, зд 17",Новосибирская область,true,53.99987,82.595976,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/shipunovo/,13290311
Сбербанк — Дополнительный офис №8047/0401,Шурыгино,"Новосибирская обл, Черепановский р-н, с Шурыгино, ул Советская, зд 17",Новосибирская область,true,54.078663,82.866647,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/shuryigino/,13290306
Сбербанк — Дополнительный офис №8047/0284,Ярково,"Новосибирская обл, Новосибирский р-н, с Ярково, ул Лесная, д 7",Новосибирская область,true,54.798991,82.600516,https://www.banki.ru/banks/bank/sberbank/branches/novosibirskaya_oblast~/yarkovo/,13290244
Сбербанк — Дополнительный офис №8634/0235,Азово,"Омская обл, с Азово, пл Возрождения, д 1",Омская область,true,54.706501,73.019564,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/azovo/,13290702
Сбербанк — Дополнительный офис №8634/0404,Александровское,"Омская обл, Шербакульский р-н, с Александровское, ул Советская, д 12А",Омская область,true,54.662099,72.711193,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/aleksandrovskoe_/,13290797
Сбербанк — Дополнительный офис №8634/0344,Алексеевка,"Омская обл, Москаленский р-н, с Алексеевка, ул Центральная, д 50Г",Омская область,true,54.84391,71.920064,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/alekseevka_(moskalenskiy_r-n)/,13290767
Сбербанк — Дополнительный офис №8634/0357,Алексеевка,"Омская обл, Любинский р-н, с Алексеевка, ул Совхозная, д 18",Омская область,true,55.346398,72.075659,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/alekseevka_(lyubinskiy_r-n)/,13290773
Сбербанк — Дополнительный офис №8634/0457,Алексеевка,"Омская обл, Кормиловский р-н, с Алексеевка, ул Победы, д 13",Омская область,true,55.149832,73.910996,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/alekseevka_(kormilovskiy_r-n)/,13290825
Сбербанк — Дополнительный офис №8634/0266,Андреевка,"Омская обл, Омский р-н, с Андреевка, ул Центральная, д 48",Омская область,true,55.042897,73.624054,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/andreevka_(omskiy_r-n)/,13290719
Сбербанк — Дополнительный офис №8634/0253,Ачаир,"Омская обл, Омский р-н, с Ачаир, ул Школьная, д 46",Омская область,true,54.654995,73.879785,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/achair/,13290708
Сбербанк — Дополнительный офис №8634/0255,Ачаирский,"Омская обл, Омский р-н, п Ачаирский, ул Мира, д 10",Омская область,true,54.606415,73.993465,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/achairskiy/,13290710
Сбербанк — Дополнительный офис №8634/0497,Баженово,"Омская обл, Саргатский р-н, с Баженово, ул Кооперативная, д 37Г, кв 1",Омская область,true,55.631892,73.085226,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/bazhenovo/,13290838
Сбербанк — Дополнительный офис №8634/0484,Бакшеево,"Омская обл, Тевризский р-н, с Бакшеево, ул Зеленая, д 26",Омская область,true,57.401701,72.997643,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/bakssheevo/,13290832
Сбербанк — Дополнительный офис №8634/0329,Баррикада,"Омская обл, Исилькульский р-н, с Баррикада, ул Ленина, д 24",Омская область,true,54.78073,71.544942,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/barrikada/,13290757
Сбербанк — Дополнительный офис №8634/0317,Белосток,"Омская обл, Одесский р-н, с Белосток, ул Советская, д 20",Омская область,true,54.165782,72.783394,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/belostok/,13290749
Сбербанк — Дополнительный офис №8634/0310,Бобринка,"Омская обл, Нововаршавский р-н, с Бобринка, ул Ленина, д 49В",Омская область,true,54.11897,74.242309,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/bobrinka/,13290742
Сбербанк — Дополнительный офис №8634/0296,Бологое,"Омская обл, Русско-Полянский р-н, с Бологое, ул Комсомольская, д 8",Омская область,true,53.852435,73.978689,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/bologoe/,13290737
Сбербанк — Дополнительный офис №8634/0312,Большегривское,"Омская обл, Нововаршавский р-н, рп Большегривское, ул Ленина, д 27",Омская область,true,53.912251,74.904475,https://www.banki.ru/banks/bank/sberbank/branches/omskaya_oblast~/bol~sshegrivskoe/,13290744
